New column,New column (1)
ujéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ujéti ujámem dov., ujêmi ujemíte; ujél; nam. ujét in ujèt (ẹ́ á) \n1. tekoč za kom, ki se hitro oddaljuje, prijeti ga, priti do njega: ujeti bežečega; tekel je za tatom, pa ga ni ujel; ujeti psa; otroka bi povozilo, če ga ne bi mati pravočasno ujela / ujeti konja za povodec\n2. prijeti, zgrabiti kaj\na) kar se odmika: komaj je ujel klobuk, ki ga je odnesel veter; krožnik bi padel na tla, če ga ne bi ujel / ujeti utapljajočega se in ga potegniti iz vode\nb) kar se približuje: ujel je ključ, ki so mu ga vrgli skozi okno; zagnal je palico v zrak in jo spet ujel; ujeti žogo / pes je z gobcem spretno ujel kos mesa / z drogom ujeti plavajoče deblo / ujele so ga veje, sicer bi padel\n // narediti, da se kaj premikajočega se kje zbere: ujeti kri v nastavljeno posodo / ujeti curek v dlan / megla ujame strupene pline zadrži; priprava ujame večino dima in saj prestreže, zaustavi\n3. prijeti, zgrabiti kaj, kar se premika, giblje: dojenček je ujel obešeno ropotuljico; ujeti nihajočo vrv / ujel je njeno roko in jo poljubil / otrok je ujel mater za krilo\n // ekspr. zajeti (kak predmet v tekočini): ujeti fižol, košček mesa v juhi; z žlico ujeti cmok\n4. z iskanjem, zasledovanjem priti do živali z določenim namenom: lovci so ujeli pet zajcev in dva fazana; ujeti bolho, metulja; ujeti divjo žival in jo udomačiti; ujeti polha, raka, ribo; ujeti leva za živalski vrt / ujeti na limanice; ujeti na past, v past; ujeti v mrežo, z mrežo / mačka ujame miš\n // z iskanjem, zasledovanjem priti do koga in mu odvzeti svobodo: ujeti pobeglega kaznjenca; ujeti sovražnega vojaka / ujeti divjega lovca; ujeti tihotapca, vohuna\n5. s prislovnim določilom dobiti koga pri opravljanju dejanja, ki ga želi prikriti: ujeti tatu pri dejanju / ujeti učenca pri prepisovanju; ujel se je pri razmišljanju o dekletu\n6. ekspr. z zvijačo, premeteno dobiti koga v položaj, ko ne more več zanikati, da dela, kar izraža dopolnilo: ujel sem ga, da laže / ujeti koga na laži / zasliševalec ga je na različne načine skušal ujeti; ujeti koga v protislovje / ujeti goljufa, lažnivca\n7. ekspr. navadno z zvijačo dobiti, pridobiti koga za določeno odločitev, kar omeji njegovo svobodno voljo: ujeti koga na prazne obljube; ujeti koga s svojo lepoto, zgovornostjo\n8. biti uspešen v prizadevanju dohiteti koga\na) ki se oddaljuje: avtomobilist, tekač je pred ciljem še ujel prvega; s kolesom je kmalu ujel soseda, ki je šel peš / ujeti rep kolone\nb) ki je glede na kakovost, uspeh spredaj: ujeti predzadnje, vodilno moštvo; ujeti koga po številu zmag, po točkah\n // narediti to, kar bi se že moralo narediti: ujeti zamujeno\n9. biti uspešen v prizadevanju ne zamuditi\na) prometnega sredstva: če hitro stopite, boste avtobus še ujeli; kljub zamudi ujeti ladjo, letalo\nb) kakega dogodka: ujeti zadnjo filmsko predstavo / ujeti del filma, radijske oddaje\nc) česa sploh: ujeti pravi čas za setev; ujeti rok\n10. ekspr. biti uspešen v prizadevanju priti v stik, sestati se s kom, ki se težko dobi: ujeti koga na samem in ga kaj prositi; ujeti obrtnika, zdravnika doma / novinar je ujel nekaj žrtev / ujeti koga po telefonu\n11. ekspr. biti uspešen v prizadevanju dobiti kaj, kar se težko, redko dobi: ujeti dobro službo, štipendijo; ujeti direktorski stolček / vsak dan ujame kak dinar zasluži\n // biti uspešen v prizadevanju pridobiti koga za moža, fanta: tako dolgo ga je lovila, da ga je ujela / ujeti fanta, moža\n12. s prislovnim določilom biti uspešen v prizadevanju dobiti kaj premikajočega se v položaj, ustrezen za uresničitev določenega dejanja: ujeti letalo v daljnogled; žarg. ujeti zajca na muho / ujeti sončni žarek v ogledalo\n13. ekspr. hitro, v kratkem času zaznati kaj težko zaznavnega, kratkotrajnega: ujeti sumljiv gib, posmehljiv pogled; ujeti premik koga v zrcalu / ko sem šel mimo, sem ujel nekaj besed / ujeti na uho, v uho; ujeti z očmi\n // zaznati kaj sploh: ujeti vonj po zemlji / če je nagnil glavo, je ujel nekaj neba videl\n // naprava ujame najmanjšo spremembo glasnosti, svetlobe\n // spoznati, razumeti: pravočasno ujeti namero koga / ujeti smisel besedila\n14. naravnati ustrezno pripravo, da se kaj sliši: vrtel je gumb radijskega sprejemnika, da bi ujel glasbo, poročila / radiotelegrafist je ujel klic na pomoč / ujeti tujo radijsko postajo\n15. biti uspešen v prizadevanju doseči skladnost s tem, kar izraža dopolnilo: ujeti korak, ritem ostalih / ekspr. pri drugi kitici je kitara že ujela našo pesem / ujeti ravnotežje\n // biti uspešen v prizadevanju narediti, izraziti kaj tako, da se dobi, kar izraža dopolnilo: ujeti pravo mero, pravi zven\n16. ekspr. biti uspešen v prizadevanju dobiti, izkoristiti kaj kratek čas trajajočega za uresničitev določenega namena: ujeti kak dan za lastne potrebe; ujeti ugodno priliko, da se kaj vpraša / ujeti urico spanja / bilo je že jeseni, toda ujeli smo lep dan, lepo vreme\n17. ekspr. s svojim nastopom, pojavitvijo povzročiti, da pride kdo v položaj, ki se mu s hitenjem želi izogniti: glejte, da vas ne ujame dež, noč\n● ekspr. ta šaljivec dobro ujame govorjenje, vedenje vsakega človeka posname; ekspr. ujeti korak s časom prilagoditi se razmeram; postati napreden; publ. ujeti misel v ustrezno formulacijo jo ustrezno formulirati; star. nekoliko ujeti obleko zožiti, skrajšati jo; ekspr. varuj se, da ne ujameš še drugega nezakonskega otroka da ne postaneš še drugič nezakonska mati; ekspr. kje si ujel te podatke dobil; ekspr. obleci se, da ne boš ujel prehlada da se ne boš prehladil; ekspr. ujeti strel v koleno nepričakovano, zaradi nepazljivosti ga dobiti; ujeti zanko na raztrgani nogavici narediti, da se ne more trgati, parati dalje; publ. ujeti misel na papir zapisati jo; publ. ujeti prizor na platno narisati ga; publ. ujeti kaj na filmski, magnetofonski trak posneti; ekspr. ujeti koga v ljubezenske mreže z zvijačo si pridobiti ljubezensko naklonjenost koga; publ. ujeti v objektiv fotografirati, posneti; ekspr. ujeti koga v past prevarati, ukaniti ga; publ. ujeti v skicirko skicirati, narisati; skoraj še nikoli ni zajca ujel, komaj ga pa je poudarja, da kdo česa ne naredi, doseže, čeprav bi to skoraj naredil, dosegel, in da kdo kaj le naredi, doseže, čeprav komaj\n♦ igr. ujeti kralja, pagata vzeti ga kljub nasprotnemu prizadevanju koga; navt. ujeti veter v jadra naravnati jadra tako, da se vanje upre veter\nujéti se \n1. leteč, hitro se premikajoč prijeti se za kaj in se obdržati: akrobat se je spretno ujel za drugi trapez; padajoč se je ujel za vejo in se rešil\n // ob izgubi ravnotežja prijeti, zgrabiti kaj zaradi opore: zvrtelo se mu je, vendar se je ujel na stol, za ograjo / mačka se je ujela na vse štiri\n2. biti uspešen v prizadevanju ohraniti normalno lego, ne pasti: na ledu mu je spodrsnilo, vendar se je ujel; ujeti se na brvi / noga se v razmočenem snegu težko ujame\n3. priti v položaj, ko kaj prepreči nadaljnje premikanje kljub delovanju kake sile: drevo se je pri podiranju ujelo; žoga se je ujela med veje; deblo se je ujelo za skale\n4. priti v položaj, ko je zaradi kake priprave, snovi onemogočeno svobodno gibanje: lisica, miš se je ujela; preglej pasti, če se je kaj ujelo / ujeti se na trnek, v mrežo, past\n5. zaradi lastne napake priti v položaj, ko se ne more več tajiti, zanikati česa: goljuf, lažnivec se je le ujel\n6. ekspr. priti v položaj, ko kaj kje je, se kaže: sončni žarek se je ujel v kroglo, ogledalo\n7. priti v položaj, ko se kaj prilega čemu drugemu: zobje so se ujeli z zobmi drugega kolesa\n8. priti glede na svoje lastnosti v primeren, ustrezen odnos s čim drugim: če se korakanje ujame z nihanjem mostu, se most lahko podre / nova hiša se je lepo ujela z okoljem\n9. priti s kom pri kaki dejavnosti, ob skupnem bivanju v tak odnos, da ni medsebojnega nasprotovanja, motenj: kosci so se takoj ujeli; ujela sta se pri delu, v mišljenju; novi konj se je hitro ujel s starim; dobro se ujeti s sodelavci / ujeti se z navadami, značajem koga; publ. ujeti se z novimi razmerami prilagoditi se jim\n10. ekspr. postati po določenih lastnostih primeren, ustrezen za dosego določenega cilja: po večletni krizi se je umetnik spet ujel; po porazu se moštvo dolgo ni moglo ujeti; učenec se je v drugem letniku ujel in izdelal\n11. ekspr. pojaviti se, biti v (približno) istem času s čim drugim: konec meseca se je ujel s polno luno\n● ekspr. njune oči so se ujele spogledala sta se; ekspr. ujel se je na lepe besede, prazne obljube prišel je v nelagoden položaj, ker je verjel lepim obljubam, praznim besedam; ekspr. ujeti se na dekletove lepe oči čustveno se navezati na dekle zaradi lepih oči; ekspr. v dolini se je nekako ujel in se ni več vrnil v hribovsko vas se je znašel, si je uredil življenje; ekspr. veter se je ujel v drevesne krošnje zapihal tako, da ga je bilo zaznati v njih\nujét -a -o \n1. deležnik od ujeti: ujet ptič; ujeti vojaki; ujeta žoga; biti ujet; čutiti se ujetega; noga, ujeta med podrta debla\n2. ekspr. ki je zaradi kakega položaja, stanja\na) onemogočen, omejen v gibanju: vozila, ujeta v sneg\nb) onemogočen, omejen v možnostih: biti ujet v čas, predsodke, razmere\n● nar. bruna, ujeta na ogel na oglu na križ vezana bruna, katerih konec sega iz stene stavbe; sam.: vse ujete so izpustili\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
újsati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n újsati -am nedov. (ȗ) nar. ujčkati, gugati: ujsati otroka / ujsati na kolenih, rokah\nújsati se gugati se (na gugalnici): otroci se ujsajo pod drevesom\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úkati -am nedov. (ū) \n1. oglašati se z visokimi, močnimi, u-ju podobnimi glasovi, izražajoč veselje, razigranost: fantje, pastirji ukajo; ukati in vriskati / ukati po cesti\n2. oglašati se z u-ju podobnim glasom: čuk, sova uka / nar. dolenjsko vlak uka\nukáje: ukaje oditi\nukajóč -a -e: ukajoč nadaljevati pot; ukajoča sova\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ukláti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ukláti ukóljem dov., ukôlji ukoljíte (á ọ́) \n1. ekspr. raniti\na) z ugrizom: pes ga je uklal\nb) z nožem, rezilom: med pretepom ga je nekdo uklal / uklati z nožem\n2. nar. pičiti: kača ga je uklala v roko / uklala ga je bolha\nukláti se izgubiti del žive teže zaradi odpadka pri klanju: kunci se zelo ukoljejo; tele se je uklalo za precej kilogramov\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ukloníti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ukloníti uklónem dov. (ī ọ́) nar. ukloniti uklonim: nobena sila ga ne uklone / nikomur se ne uklonemo / ga že uklonem svoji volji / nizko se uklonejo in odidejo se priklonijo, poklonijo\n // uklone se ji s pota umakne se ji, izogne se ji \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ukupíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ukupíti in ukúpiti -im dov. (ī ú) \n1. nar. primorsko kupiti: ukupila si je nov plašč\n2. zastar. odkupiti: hišo in kmetijo je ukupila teta / ukupiti se pri kom z delom\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úliti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úliti úlim nedov. (ú) nav. 3. os., nar. tuliti, zavijati: v peči je ulil ogenj; veter uli okrog oglov \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
uljé,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n uljé -ésa s (ẹ̑) nar. gnojna razjeda (na koži): iz uljesa je tekel gnoj; ulje na kolenu, vratu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
umánjkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n umánjkati -am dov. (ȃ) \n1. nar. ne izpolniti, kar je bilo obljubljeno, rečeno: dogovorila sta se za ceno, pa je umanjkal; ne zaupam mu, ker rad umanjka\n● star. umanjkati besedo, obljubo ne izpolniti besede, obljube\n // ne izpolniti pričakovanj: ko se je treba izkazati, umanjka\n2. star. izostati: umanjkal je za nekaj dni / ni hotel umanjkati pri pogovoru / uspeh ni umanjkal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
unêsti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n unêsti se unêsem se dov., unésel se unêsla se (é) ekspr. \n1. izgubiti prvotno moč, vnemo: končno se je le unesel; v novem okolju se je popolnoma unesel; na stara leta se je unesel / naj se jezi in razburja, se bo že unesel\n // postati krotek, miren: junec je bil divji, pa se je unesel\n2. postati manj intenziven, manj izrazit: dež, veter se je unesel; ogenj se je počasi unesel; počakaj, da se vreme unese ustali, izboljša\n // sovražnikov napad se ni hotel unesti; cene so se unesle ustalile\n // bolezen, lakota se je unesla; njen nemir se je nekoliko unesel; prvo veselje se je že uneslo\nunêsti \n1. star. vzeti brez plačila: unesti kožuh / unesti zapitek ne plačati ga\n2. pog., ekspr., v zvezi z jo uiti: unesel jo je čez ograjo / mogoče jo pa le unesem brez kazni\n // ostati živ, rešiti se: srečno sva jo unesla pred nevihto; če hočeš, da jo živ uneseš, govori resnico\n● zastar. povodenj je unesla most odnesla; nar. mislil sem, da bom delo končal, pa me je, mi je uneslo sem se uštel\nunesèn tudi unešèn -êna -o: mirni, uneseni ljudje; unesena ljubezen\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
upénjati se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n upénjati se -am se nedov. (ẹ̑) nar. opravljati kako delo z veliko truda, napora; napenjati se: sam se je upenjal s hlodi; upenja se čez mero \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
upíčiti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n upíčiti -im dov. (í ȋ) nar. pičiti: čebela, kača ga je upičila \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
upíkniti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n upíkniti -em dov. (í ȋ) nar. pičiti: kača ga je upiknila \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
upostáviti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n upostáviti -im dov. (á ȃ) knjiž. vzpostaviti: upostaviti disciplino; upostaviti v deželi red in mir / upostaviti diplomatske odnose med državama / upostaviti vohunsko organizacijo ustanoviti\nupostáviti se nar. gorenjsko samozavestno se postaviti: upostavil se je in dejal: Ne grem\nupostávljen -a -o: hitro upostavljena zveza\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úra -e ž (ū; v pomenu naprava/ȗ) \n1. enota za merjenje časa, šestdeset minut: minila je ura, pa še ni prišel; dan ima štiriindvajset ur; hoditi dobro, slabo, ekspr. celo, debelo uro; ekspr. niti ure nisem spal; predstava traja približno dve uri; vrniti se čez pol ure, v pol ure; iti za pol ure na sprehod; javiti se v štiriindvajsetih urah; ekspr. nimam niti ure miru; vlak ima uro zamude; ni uro od tega, kar je prišel; molčati ure dolgo; uro pozneje / voziti s hitrostjo šestdeset kilometrov na uro [60 km/h]; biti plačan na uro; ure in ure se pogovarjati; iz ure v uro je slabše; uro za uro pričakovati / navadno s števnikom, pri označevanju krajevne oddaljenosti: dve uri hoda od tukaj; do mesta je nekaj ur vožnje z vlakom; elipt.: do tja je dve uri; poznajo ga pet ur daleč\n // navadno s števnikom ta enota glede na oddaljenost od določenega časa, navadno od polnoči ali poldneva: druga popoldanska ura je minila; star. priti domov enajsto uro ponoči med deseto in enajsto (uro)\n // začetek te enote, določen glede na oddaljenost od določenega časa, navadno od polnoči ali poldneva: cerkvena ura bije ure in četrti; sonce vzide ob peti uri [5. uri] in dvajset minut; začetek predstave ob dvajseti uri [20. uri] 20h; vstajati pred šesto (uro) / popoldne bom doma med tretjo in četrto (uro) med petnajsto in šestnajsto (uro)\n // avtobusi vozijo ob uri ob vsakem začetku te enote\n2. s prilastkom ta enota glede na trajanje česa: delovne, obratovalne, parkirne, žarg., ekon. režijske ure; strojna ura ko stroj dela; ura letenja, vožnje / redne ure in nadure\n3. časovna enota pouka, navadno petinštirideset minut: danes imamo pet ur; učitelj izprašuje, razlaga celo uro; zadnja ura odpade; pri uri, med uro zgodovine / glasbena, jezikovna ura; žarg., voj. politična ura namenjena političnemu izobraževanju vojakov; ura političnega izobraževanja vojakov\n // šolska, učna ura / žarg.: dajati ure iz klavirja poučevati klavir zunaj šole; imeti ure iz klavirja učiti se klavir zunaj šole; hoditi k uram, na ure tujega jezika\n4. mn., s prilastkom omejeno trajanje, približno določeno glede na časovno enoto šestdesetih minut: zgodilo se je v jutranjih urah; kaj delaš v prostih urah / delati po urah po končanem delovnem času; uradne ure od 8h do 12h / ekspr. uživati ure mladosti\n5. ekspr., navadno z rodilnikom omejeno trajanje ali trenutek glede na kak dogodek: prišla je ura odločitve, slovesa, zmage; ob uri kosila / ure obupa, sreče / komaj čakam ure, ko se bova spet srečala\n6. čas, določen z oddaljenostjo od določenega trenutka dneva, navadno od polnoči: koliko je ura; ura je štiri in tri minute [4.03 ali 16.03]; ura je poldne; bila je že pozna ura; ura se bliža šesti; ura gre na polnoč kmalu bo polnoč; ugotoviti uro po soncu; lahko prideš vsako uro podnevi ali ponoči ob katerikoli uri; izvedeti uro odhoda / delati čez uro čez čas, ko se končajo delovne ure\n7. naprava za merjenje časa, ki kaže čas navadno na številčnici: ura bije, tiktaka, zvoni; ura gre, stoji; ura kaže tri četrt na enajst; njegova ura prehiteva, pog. gre naprej; moja ura zaostaja, pog. je zadaj; naravnati uro; pogledati na uro; po moji uri je točno tri; švicarska ura; zlata ura / naviti uro; kazalca ure; kolesje, vzmet ure; pašček za uro / električna ura; kuhinjska, namizna ura; moška ura; ročna ali zapestna ura; stenska, stolpna, žepna ura; ura na uteži / sončna ura ki kaže čas s senco palice, nameščene pravokotno na številčnico; šahovska ura z dvema številčnicama in dvema samostojnima mehanizmoma za merjenje časa, ki ga igralca porabita za poteze; vodna ura nekdaj posoda za merjenje časa z višino vode, tekoče skozi majhno odprtino\n // navadno s prilastkom naprava za merjenje časa z določenim posebnim namenom: sprožiti uro; kontrolna ura ki zaradi kontrole zaznamuje čas posega v njen mehanizem; vreči kovanec v parkirno uro za merjenje časa parkiranja na prostoru, kjer je parkiranje časovno omejeno; ura peklenskega stroja; ura na (električnem) štedilniku s pripravo, ki ob določenem času vključi ali izključi električni tok\n8. žarg. merilna naprava s številčnico, lestvico in kazalcem: montirati uro / ura za pritisk pare v kotlu manometer; meriti porabo vode z uro z vodnim števcem\n● šalj. pohitite, ura bo noč kmalu bo noč; ekspr. takoj je vedel, koliko je ura kakšen je položaj, kako je v resnici; ekspr. ure so mu štete kmalu bo umrl; ekspr. človek ne ve ne ure ne dneva ne ve, kdaj bo umrl; ne ve, kaj se mu bo zgodilo; mestni čuvaj je klical ure nekdaj vsako uro ponoči naznanjal, koliko je ura; ekspr. naviti komu uro kaznovati ga s potegljaji za uhelj, z zavijanjem uhlja; pog., ekspr. v mesto sem šel samo na uro pogledat nisem opravil, kar sem se bil namenil; otrok še ne pozna na uro še ne zna razbrati časa z ure; ekspr. dvanajsta ura jim bije skrajni čas je, da kaj storijo; huda ura neurje; ekspr. doma bo spet huda ura kričanje, prepiranje, pretepanje; nar. mrtvaška ura trdoglav, kukec; vznes. zdaj bije naša ura zdaj je nastopil ugoden čas za nas, za naše delo; zdaj smo mi na vrsti, da kaj storimo; star. prišla je njena ura čas poroda; publ. policijska ura določen čas, zlasti ponoči, v katerem je gibanje in zbiranje prebivalstva na javnih prostorih prepovedano; policijska ura nekdaj določen čas, navadno ponoči, v katerem javne točilnice in zabavišča ne smejo biti odprta; ekspr. odbila mu je poslednja, zadnja ura umrl je; ekspr. poslednja, zadnja ura je prišla čas smrti; ekspr. priznati kaj v svoji slabi uri v času večje popustljivosti, odkritosti; iron. pa še zlato uro, ali ne izraža posmehovanje pretiranim željam, zahtevam koga; ura strahov po ljudskem verovanju čas od polnoči do ene; vrteti se v smeri kazalcev na uri od leve proti desni; dela kot ura hitro, natančno; brez prekinitev; biti natančen kot ura zelo; drži se kot huda ura jezno; ekspr. ura teče, nič ne reče čas hitro in neopazno mineva; ura zamujena ne vrne se nobena; preg. rana ura — zlata ura če se začne zgodaj delati, se veliko naredi\n♦ biol. biološka ura fiziološki mehanizem, ki uravnava ritmično pojavljanje določenih pojavov pri živih organizmih; elektr. programska ura s katero se naravna časovni potek programa; stikalna ura priprava za časovno določeno preklapljanje električnih tokokrogov; etn. peščena ura priprava za merjenje časa v obliki steklene posode, v kateri se droben pesek v določenem času sesuje, pretoči iz zgornjega dela skozi ozko grlo v spodnji del; fiz. atomska ura naprava za merjenje časa z nihajnim časom elektromagnetnega valovanja, ki ga oddaja curek atomov; digitalna ura ki kaže čas s številkami, ne kazalci; kilovatna ura delo, opravljeno v eni uri pri moči enega kilovata [kWh]; rad. radijska (šolska) ura radijska oddaja, namenjena šolskemu pouku; šol. govorilna ura čas, določen za učiteljeve razgovore s starši; neopravičena ura izostanek od učne ure, ki se ne da opravičiti; teh. ura nič čas izstrelitve vesoljske ladje, rakete ob koncu odštevanja\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
urbàn,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n urbàn -ána m (ȁ á) nar. dolenjsko steklenica, ki drži štiri ali pet litrov: izprazniti urban \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úrša,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úrša -e ž (ȗ) ekspr. nekoliko nerodna, nespametna ženska: ta urša je vse pozabila / kot nagovor ti urša uršasta\n● nar. rezilni stol \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
usmájati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n usmájati -am nedov. (á) nar. tolminsko potikati se, potepati se: usmajati po svetu; kje si usmajal vse dopoldne \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ustáti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ustáti se ustojím se dov., ustój se ustójte se; ustál se; nam. ustàt se in ustát se (á í) nar. izčistiti se, zbistriti se: ko se lug ustoji, ga precedijo / počakaj, da se kava ustoji da se gošča usede na dno posode \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ustrúpati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ustrúpati -am dov. (ȗ) nar. primorsko skrhati: ustrupati sekiro; kosa se je ustrupala \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
usúkanec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n usúkanec -nca m (ú) \n1. nav. mn., gastr. droben svaljek iz moke in jajc za zakuho: juha z usukanci\n2. nar. gostljata jed iz moke in vode; močnik: jesti usukanec\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úta -e ž (ú) \n1. manjša, navadno lesena, delno odprta stavba na vrtu: uto obrašča bršljan; igrati se, sedeti v uti / vrtna uta\n // majhna, preprosto narejena, navadno lesena hišica: drvarji so si postavili uto v gozdu; uta na splavu / oglarska uta; pasja uta\n2. nar. lopa, kolnica: lojtrski voz je stal sredi ute\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
utopljeník,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n utopljeník -a m (í) nar. vzhodno utopljenec: po reki je priplaval utopljenik \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
