Entry content,Entrycontent link
"vandál -a m (ȃ) slabš. kdor brez pravega razloga, namena poškoduje, uniči kaj koristnega, lepega: neki vandal je poškodoval kip; vedejo se kot vandali \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vandál
"vandalízem -zma m (ī) slabš. poškodovanje, uničenje česa koristnega, lepega brez pravega razloga, namena: preprečiti vandalizem; sledovi vandalizma / vandalizem okupatorja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vandalízem
"vandálstvo -a s (ȃ) slabš. poškodovanje, uničenje česa koristnega, lepega brez pravega razloga, namena: preprečiti vandalstvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vandálstvo
"váški1 -a -o prid. (ā) nanašajoč se na vas: vaške hiše / vaška krčma, šola; vaško pokopališče / vaški pašnik; vaška mlaka / vaški reveži; vaški trgovec, učitelj; nekdaj vaški župan; slabš. vaška klepetulja / vaški odbor; vaška skupnost / star. vaška srenja prebivalci vasi\n♦ zgod. vaška straža med narodnoosvobodilnim bojem organizirana oborožena skupina belogardistov za varovanje vasi pred partizani \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",váški
"vazál -a m (ȃ) \n1. zgod. kdor ima fevd v užitku in je podrejen fevdnemu gospodu: podeliti fevde vazalom; vojvoda je bil kraljev vazal\n2. slabš. podrejen, odvisen človek: noče biti nikogaršnji vazal / zahteve imperialističnih držav in njihovih vazalov\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vazál
"vazálstvo -a s (ȃ) \n1. zgod. odnos med vazalom in fevdnim gospodom: pojav vazalstva\n2. slabš. podrejenost, odvisnost: vazalstvo tujcem\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vazálstvo
"verbalíst -a m (ȋ) \n1. slabš. kdor se spretno, a vsebinsko prazno izraža: politični, sestankarski verbalisti\n2. ped. kdor podaja učno snov z besednim razlaganjem, brez poudarka na razumevanju, uporabnosti: verbalisti med učitelji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",verbalíst
"vêrz -a m (ȇ) \n1. lit. ritmično urejena, navadno skladenjsko in pomensko zaključena grafična enota pesniškega besedila, vrstica: napisati, prebrati verz; rimani verzi; iz štirih, treh verzov sestavljena kitica; metrum, ritem verza / akatalektični, hiperkatalektični verz; akcentuacijski ali naglasni verz ki temelji na urejenem menjavanju naglašenih in nenaglašenih zlogov; četverostopni, jambski verz; kvantitativni verz ki temelji na urejenem menjavanju dolgih in kratkih zlogov; prosti ali svobodni verzi s prosto ali svobodno oblikovanim ritmom in z različnim številom zlogov; silabični verz ki temelji na številu zlogov in ima določena mesta stalno poudarjena, zlogovni verz; silabotonični verz ki temelji na številu zlogov in enakomernem menjavanju naglašenih in nenaglašenih zlogov, zlogovno-naglasni verz; drama, roman v verzih\n2. mn. pesem: delati, pisati, slabš. kovati verze / rad bere verze\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vêrz
"verzifikácija -e ž (á) \n1. glagolnik od verzificirati: biti nadarjen za verzifikacijo\n2. nav. slabš. delo, napisano v verzih: pisati, zlagati verzifikacije; domoljubna, priložnostna verzifikacija\n3. ed., lit. pesništvo: raziskovati slovensko verzifikacijo; povojna verzifikacija\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",verzifikácija
"véšča -e ž (ẹ́) \n1. nočni metulj, ki rad leta okoli ognja, luči: vešče letajo, ekspr. plešejo okoli luči, ognja; krila vešče; moški plešejo okoli nje kakor vešče okoli luči\n♦ zool. vešče majhni metulji, katerih gosenice se hranijo z različnimi rastlinskimi in živalskimi snovmi, Pyralidae; moknata vešča katere gosenice živijo v moki, uskladiščenem žitu, Pyralis farinalis; velika voščena vešča katere gosenice se v čebelnjakih hranijo z odpadki in čebeljim zarodom, Galleria mellonella\n // evfem. vlačuga, prostitutka: (nočne) vešče se že nastavljajo po ulicah\n2. slabš. ženska, sposobna vplivati na koga, da ne ravna razumno, razsodno: vešča ga je očarala s svojo lepoto; dekle je nevarna, pretkana vešča\n3. slabš. hudobna ženska, navadno stara: kaj vse je ta vešča lagala o meni / kot psovka molči, vešča stara\n4. etn., po ljudskem verovanju žensko bitje, ki se kot luč prikazuje ponoči nad močvirjem in zavaja ljudi: nad močvirjem mežikajo, se prikazujejo vešče / blodne vešče; pren. za svetlo veščo sreče blodim (A. Medved) \n5. star. čarovnica: vešča dela točo; vešče jezdijo na metlah po zraku / sežigati vešče na grmadah ženske, obdolžene čarovništva\n6. zastar. padarica, mazačka: vešča je pripravila zdravilo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",véšča
"víndišarski -a -o prid. (ȋ) v avstrijskem okolju \n1. za nasprotnike pripadnosti koroških Slovencev slovenskemu narodu nanašajoč se na Vindišarje: vindišarski jezik / vindišarska teorija teorija, po kateri del prebivalcev avstrijske Koroške govori slovenščini samo sorodno slovansko narečje in predstavlja posebno narodnostno skupnost\n2. slabš. slovenski: vindišarske pesmi; vindišarska vas\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",víndišarski
"vlačíti in vláčiti -im nedov. (ī á) \n1. večkrat vleči: vlačil je vrvico gor in dol / vlačiti ladje v pristanišče / ekspr. za seboj vlači dolgo ogrinjalo vleče\n2. spravljati les v gozdu do poti tako, da drsi po tleh: vlačiti s konji / vlačiti hlode\n3. ekspr., s prislovnim določilom spravljati kaj na drugo mesto, v drug položaj: vlačiti pohištvo iz ene sobe v drugo / ni hotel vlačiti košare s police nad njegovo glavo jemati; vlačil je žemljo po rokah jo preprijemal, prestavljal\n4. ekspr. nositi, zlasti kaj težkega: težko vlači s seboj vso opremo / zmeraj vlači s seboj ves denar ima, nosi\n5. ekspr., s prislovnim določilom spravljati koga v določen položaj, stanje, navadno brez njegove privolitve: dolgo so jih vlačili po zaporih / vlači jo na različne prireditve, čeprav je ne zanimajo vodi\n6. nar. branati: orati in vlačiti\n● ekspr. spet vlači na dan nekdanje doživljaje se jih spominja, pripoveduje o njih; star. vlačiti koga po zobeh opravljati, obrekovati\nvlačíti se in vláčiti se \n1. s prislovnim določilom premikati se, stalno dotikaje se podlage: krilo se vlači za njo po tleh\n2. ekspr. s težavo hoditi: z opotekavimi koraki se vlači za plugom; vlačiti se kot megla, senca\n3. ekspr. potepati se, pohajkovati: doma je toliko dela, ti pa se vlačiš kdo ve kod / štiri leta se je vlačil po frontah je bil\n4. ekspr. pojavljati se na večji površini: megle, oblaki se vlačijo po dolini\n5. ekspr. opravljati spolne odnose za plačilo: preživlja se tako, da se vlači\n6. slabš. imeti s stališča določene ljubezenske zveze nedovoljene spolne odnose: vlači se z ničvrednimi ženskami\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačíti
"vlačúga -e ž (ú) \n1. ženska, ki se (poklicno) ukvarja s prostitucijo: biti vlačuga; pristaniška vlačuga\n2. slabš. ženska, ki ima s stališča določene ljubezenske zveze nedovoljene spolne odnose: ta vlačuga ga je že večkrat prevarala / kot psovka vlačuga umazana; star., kot luteranska psovka za katoličane vlačuga babilonska\n3. mn., nar. kratke sani za spravljanje lesa, sena v dolino: na vlačugah je vozil seno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačúga
"vlačúgar -ja m (ȗ) \n1. moški, ki se (poklicno) ukvarja s prostitucijo: vlačugarji in vlačuge\n2. slabš. moški, ki ima s stališča določene ljubezenske zveze nedovoljene spolne odnose: bil je vlačugar in pijanec / kot psovka prekleti vlačugar\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačúgar
"vlačúgarica -e ž (ȗ) slabš. vlačuga: zmerjal jo je z vlačugarico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačúgarica
"vlačugáriti se -im se nedov. (á ȃ) slabš. vlačugati se: brez sramu se vlačugari \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačugáriti se
"vlačúgati se -am se nedov. (ȗ) \n1. opravljati spolne odnose za plačilo: ženska se vlačuga\n2. slabš. imeti s stališča določene ljubezenske zveze nedovoljene spolne odnose: njen mož se vlačuga in pijančuje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vlačúgati se
"vòl vôla [vou̯] m, im. mn. vôli stil. volóvi, rod. mn. vôlov in volóv, daj. mn. vôlom stil. volém, tož. mn. vôle stil. vôli, mest. mn. vôlih tudi voléh, or. mn. vôli in volmí (ȍ ó) \n1. skopljen samec goveda, ki se goji zlasti zaradi vprege in mesa: vol muka; gnati, pasti, vpreči vole; orati, voziti z voli; lisast, rdečkast vol; ima mirne, poslušne vole; pitan, težek vol; par volov; delati, garati kot vol zelo veliko, naporno in vztrajno; tepsti koga kot vola zelo močno in neusmiljeno; pog. gleda ko zaboden vol zelo neumno ali začudeno\n // peči, vrteti vola na ražnju\n● ekspr. lačen sem, da bi vola pojedel zelo; s parom volov me ne spraviš tja v kmečkem okolju sploh ne; pog. to je žganje za vola ubit(i) zelo močno; preg. boljše prihranjeno jajce kot sneden vol\n2. slabš. neumen, nedomiseln človek: ti si vol; s takim volom se ne da pogovarjati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vòl
"volčíca -e [u̯č] ž (í) \n1. volkulja: volčica je skotila pet mladičev; volk in volčica\n2. volčja mladička: volčiči in volčice\n3. slabš. krvoločna, neusmiljena ali požrešna, pohlepna ženska: ta ženska je prava volčica\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",volčíca
"vólčji -a -e [u̯č] prid. (ọ̑) \n1. nanašajoč se na volkove: volčji mladič; volčje tuljenje / volčji brlog; volčje krdelo / volčja krutost\n // ekspr. zelo okruten, neusmiljen: človek volčje narave; imeti volčje srce\n2. ekspr. zelo velik: jesti z volčjim tekom; čutiti volčjo lakoto\n3. ekspr., navadno v povedni rabi, v zvezi z na ki čuti, ima strastno željo po čem: biti volčji na gobe, meso / biti volčji na denar\n4. ekspr. ki se pojavlja v zelo visoki stopnji, v močni obliki: volčji mraz; volčja zima / volčja tema\n● slabš. iti v volčji brlog v skrivališče, zbirališče ničvrednih, slabih ljudi; nar. volčji les grm s po dvema cvetoma v socvetju in rdečimi strupenimi jagodami; puhastolistno kosteličevje; volčja noga preprosto orodje za vlamljanje; volčje žrelo prirojena preklana zgornja ustnica, zgornja čeljust in nebo z jezičkom\n♦ bot. volčja češnja strupena gozdna rastlina s črnimi plodovi češnjeve velikosti, Atropa belladonna; volčja jagoda strupena trajnica vlažnih gozdov s črno jagodo med štirimi listi, Paris quadrifolia; etn. volčje noči po ljudskem verovanju dvanajst noči od božiča do svetih treh kraljev, ko se podi po zraku divja jaga, med katero so tudi ljudje, spremenjeni v volkove; les. volčji zobje na žagi zobje v obliki romboida, brušeni navadno poševno; lov. volčja jama jama, ki se napravi za lovljenje volkov; vrtn. volčji bob okrasna rastlina z dlanasto razrezanimi listi in raznobarvnimi cveti v socvetjih, Lupinus; zool. volčji krempelj navadno zakrnel notranji prst na zadnjih nogah pri psu\nvólčje prisl.: volčje lačen; volčje siv; po volčje tuliti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vólčji
"vólk -a [u̯k] m, mn. volkóvi, im. mn. stil. volcjé (ọ̑) \n1. psu podobna zver z rumenkasto ali rjavkasto sivim kožuhom: volk je napadel, raztrgal jagnje; ekspr. volk kolje, mesari; volk tuli, zavija; krdelo volkov; lov na volka; bojevati se kot volk krvoločno, divje; jesti kot volk hlastno; z velikim tekom; krvoločen, požrešen kot volk; lačen kot volk / volk samotar / sivi volk\n // volčji samec: volk in volkulja\n2. slabš. krvoločen, neusmiljen človek: oni so volkovi, ne ljudje / vdor hitlerjevskih volkov vojakov\n // človeški volkovi\n3. slabš., navadno s prilastkom pohlepen, brezobziren človek: imeli so jih za grabežljive volkove / borzni, poslovni volkovi; nenasitni kapitalistični volkovi\n4. ekspr., navadno v povedni rabi, v zvezi z na izraža, da kdo čuti, ima strastno željo po čem: prijatelj je volk na gobe, meso / biti volk na denar\n5. igr., v zvezi volk in ovce igra z navadno dvajsetimi kamenčki, fižoli, ki jih je treba spraviti v nasprotni del igralnega polja, ki ga varujeta drugobarvna kamenčka, fižola: igrati (se) volka in ovce\n // vsak od dveh drugobarvnih kamenčkov, fižolov te igre: volk požre, preskoči ovco\n6. vnetje kože zaradi drgnjenja in znojenja, nečistoče, zlasti na dotikajočih se kožnih gubah: od hoje, jahanja dobiti volka\n7. nestrok. zaradi stika z ocetno kislino nastala zelena prevleka na bakru, strok. bazični bakrov acetat: na bakru se je naredil volk; bakreni deli so zeleni od volka / bakreni, zeleni volk\n8. žarg., muz. nečist, hreščeč zven godal: preprečiti volka z igranjem istega tona na sosednji struni / kvintni volk; volk na violini\n● ekspr. narediti tako, da bo volk sit in koza cela da bo prav za obe strani; nar. na kosi se naredi volk črna prevleka iz strjenih sokov trav; ekspr. dati volku ovce pasti dati komu kaj, kar želi uničiti, česar se želi polastiti; nar. on je volka srečal je hripav; nar. hišni volk hišna goba; ekspr. kapitan je star morski volk preizkušen, neustrašen pomorščak; ekspr. to je volk v ovčji koži slab človek, ki se dela, kaže dobrega, plemenitega; mi o volku, volk iz gozda vzklik ob nepričakovanem prihodu koga, o katerem se pravkar govori; preg. kdor se z volkovi druži, mora z njimi tuliti kdor je v družbi z moralno negativnimi osebami, mora tem prilagoditi svoje izjave, ravnanje; preg. volk dlako menja, a narave nikdar človek ne more zatajiti svojega bistva; preg. človek človeku volk v določenih okoliščinah se ljudje zelo sovražijo\n♦ bot. volk trava s ščetinastimi listi in vijoličastimi klaski, Nardus stricta; zeleni volk užitna lističasta goba z modro zeleno lepljivo sluzjo na klobuku; zelenkasta strniščnica; etn. volk grabljam, glavniku podobna priprava za česanje slame za škopo; poditi volka v Kanalski dolini, na praznik svetih treh kraljev zvoniti s pastirskimi zvonci in tuliti, da se vasi naslednje leto ne približa nobena zver; mont. volk nekdaj kepa železa, pridobljena s taljenjem; tekst. volk stroj, ki ima boben z zelo grobimi zobmi, klini; zool. sinji morski volk sinji som; polarni volk; prerijski volk kojot\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",vólk
"volkodláštvo -a [u̯k] s (ȃ) \n1. po ljudskem verovanju dejstvo, da je kdo volkodlak: rešiti se volkodlaštva\n2. slabš. krvoločnost, maščevalnost: očitati komu volkodlaštvo / volkodlaštvo v človeku\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",volkodláštvo
"volóvski -a -o prid. (ọ́) nanašajoč se na vole: volovsko stegno / juha iz volovskega repa; trobiti na volovski rog / volovska vprega / ekspr.: ljudje volovske moči; volovska potrpežljivost zelo velika\n // ekspr.: človek s širokim, volovskim obrazom spodaj enako širokim kot zgoraj; volovski pogled pogled široko odprtih, brezizraznih oči; imeti volovske oči velike, okrogle\n● nar. volovski jezik jelenov jezik; slabš. ima volovske možgane misli, dojema zelo počasi, nerodno; nar. volovsko oko ivanjščica; na (volovsko) oko ocvrto jajce jajce s celim, nezakrknjenim rumenjakom\n♦ agr. volovsko srce paradižnik s srčasto vzbočenimi sadovi; bot. navadni volovski jezik dlakava rastlina s škrlatnimi cveti, ki kasneje pomodrijo, Anchusa officinalis\nvolóvsko prisl.: volovsko močen, otopel človek\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",volóvski
"voluntarístičen -čna -o prid. (í) \n1. ki temelji predvsem na volji: umetnikovo voluntaristično razmerje do sveta / voluntaristična filozofija, psihologija / voluntaristična odločitev\n // nav. slabš. ki daje volji prednost pred razumom, dejstvi: voluntarističen človek / voluntaristična politika\n2. knjiž. hoten, voljen: emocionalne, intelektualne in voluntaristične funkcije duševnosti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",voluntarístičen
"voluntarízem -zma m (ī) mišljenje, delovanje, ki temelji predvsem na volji: vztrajanje kljub neuspehom je voluntarizem; herojski, mladostni voluntarizem\n // nav. slabš. mišljenje, delovanje, ki daje volji prednost pred razumom, dejstvi: gospodarske težave so tudi posledica voluntarizma; voluntarizem in oportunizem / akcija se je izrodila v voluntarizem; gospodarski, politični voluntarizem\n♦ filoz. ontološki voluntarizem nauk, da je volja bistvo, vzrok vsega; psihološki voluntarizem nauk, da je volja osnovna sestavina duševnosti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",voluntarízem
