New column,New column (1)
trdovráten,"trdovráten -tna -o prid., trdovrátnejši (ā) \n1. ki ne popusti v kaki stvari kljub prigovarjanju, dokazom o neustreznosti: v svojih nazorih trdovraten človek; bil je trdovraten, nihče ga ni mogel pregovoriti / ekspr. trdovraten grešnik, tat / trdovratno tajenje obdolženca\n // ekspr. vztrajen, odločen: trdovraten borec za pravice / kljub težavam je ostal trdovraten v svojih prizadevanjih / spustili so se v trdovraten boj s sovražnikom\n2. ekspr. težko odstranljiv: trdovraten madež / trdovratni ostanki preteklosti; trdovratno čustvo\n // težko ozdravljiv: trdovraten kašelj; trdovratna bolezen\n // dolgotrajen: trdovraten dež, mraz / trdovraten spor\n● zastar. ljudje so bili do nje trdovratni neusmiljeni\ntrdovrátno prisl.: trdovratno kaj iskati; trdovratno molčati; trdovratno tajiti, se upirati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trébati,"trébati -am nedov. (ẹ́ ẹ̄) zastar. potrebovati: dekle ne treba dote; za to ne trebamo ničesar / brezoseb. trebalo je delavcev potrebni so bili delavci\n● zastar. otroka je trebalo previti je bilo treba \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tréf,"tréf -a m (ẹ̑) zastar. igralna karta z enim ali več znaki v obliki križa; križ: pik in tref \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tresetína,"tresetína -e ž (í) zastar. šotna tla \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trézen,"trézen -zna -o prid., tréznejši (ẹ́ ẹ̄) \n1. ki ni pod vplivom alkoholne pijače: strežejo le treznim gostom; trezen voznik vidi prometni znak prej kot pijan; malokdaj je trezen; trezna družba\n // ki izraža tako stanje: njegov pogled ni bil več trezen\n2. nav. ekspr. ki ravna razsodno, preudarno: trezen človek bi ravnal drugače; na tako treznega fanta se lahko zaneseš; to so bili poslovni, trezni ljudje / biti razumska, trezna narava\n // nav. ekspr. ki vsebuje, izraža razsodnost, preudarnost: imeti trezne nazore; trezen pogled na svet; biti sposoben trezne presoje; trezno sprejemanje vsega novega / ekspr.: narediti trezen načrt uresničljiv; voditi trezno politiko skladno z razmerami\n // odločiti se po treznem premisleku\n● ekspr. imeti, ohraniti trezno glavo biti, ostati razsoden, preudaren; zastar. trezna enonadstropna hiša preprosta; preg. kar trezen človek misli, pijan govori v pijanosti človek razkrije svoje misli, mnenje\ntrézno prisl.: trezno kaj oceniti, premisliti; trezno ravnati; bil je trezno misleč človek; članek je pisan trezno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trézev,"trézev -zva -o prid. (ẹ́) zastar. trezen: domov je prišel trezev \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trhljív,"trhljív -a -o prid. (ī í) \n1. redko trohljiv: trhljiv les\n2. zastar. trhel: trhljiv štor\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trobáč,"trobáč -a m (á) \n1. redko kdor igra, trobi na trobo: trobač na stolpu je zatrobil\n2. zastar. trobentač: pihalci in trobači\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróbar,"tróbar -ja m (ọ̑) \n1. redko kdor igra, trobi na trobo: graščinski trobar\n2. zastar. trobentač: bataljonski trobar je glasno zatrobil\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróbec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróbec -bca m (ọ̄) \n1. v dolg mišičnat organ zrasla nos in zgornja ustna pri slonu: slon je s trobcem dvignil deblo\n2. zastar. trobentač: sprevod trobcev\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróbójen,"tróbójen -jna -o prid. (ọ̑-ọ̑) zastar. tribarven: trobojna zastava \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trôha,"trôha -e ž (ó) ekspr., z rodilnikom zelo majhna količina: daj mi troho kruha / troha poguma, upanja / v njem ni niti za troho usmiljenja\n // v prislovni rabi malo, nekoliko: troho ga ima, da bi odšel; na vse se troho razume; niti za troho se ni ustrašil\n● zastar. troha se mu je zadrla v prst iver; ekspr. niti trohe si ne da dopovedati prav nič; ekspr. te besede so do trohe resnične popolnoma \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróska,"tróska -e ž (ọ̑) \n1. nar. vzhodno usedlina, ki nastane pri kuhanju surovega masla; (maslene) tropine: namazati trosko na kruh\n2. zastar. žlindra: kupi troske ob topilnici\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróšen,"tróšen -šna -o prid. (ọ̑) zastar. trhel, preperel: trošno ostrešje / trošne vrvi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróšnja,"tróšnja2 -e ž (ọ́) zastar. trošenje, poraba: trošnja denarja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trováti,"trováti trújem nedov. (á ú) zastar. zastrupljati: trovati vodo / drug drugemu trujeta življenje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trpéti,"trpéti -ím nedov., tudi tŕpel; trpljèn (ẹ́ í) \n1. čutiti hude telesne ali duševne bolečine, neugodje: bolnik trpi; zaradi poškodbe trpi že več let; potrpežljivo, vdano trpeti / trpeti zaradi občutka manjvrednosti, zapuščenosti; ob spominu nanj je zelo trpela; trpeti po nedolžnem / duševno, telesno trpeti / preh. trpeti bolečine\n2. preh. biti deležen kakega negativnega, neugodnega telesnega, gmotnega stanja: trpeti lakoto, pomanjkanje, revščino\n3. biti deležen neugodnega družbenega položaja: trpeti pod tujo oblastjo; stoletja so trpeli v suženjstvu\n // biti deležen česa negativnega, neugodnega sploh: trpeti izgubo, škodo; trpeti krivico; dolgo je trpela zasmehovanje / star. stroške trpi lastnik sam plača, poravna\n4. nav. ekspr., navadno v zvezi z za imeti bolezen, kot jo izraža določilo: trpeti za jetiko, malarijo; že več let trpi za nespečnostjo / publ. trpi na kroničnem katarju za kroničnim katarjem\n5. navadno s prislovnim določilom biti deležen slabih, škodljivih vplivov, učinkov: na slabi cesti trpijo kolesa in vzmeti; zidovi trpijo zaradi vlage / mesto je precej trpelo zaradi letalskih napadov / zaradi številnih obiskov trpi delo\n6. ekspr. biti prizadet, manjši zaradi vplivov, učinkov česa slabega, nezaželenega: kakovost ne bi smela trpeti; pri tem je trpel razvoj / zaradi tega naš ponos, ugled trpi\n7. preh., nav. ekspr. dovoljevati zadrževanje v svoji bližini: samo domače trpi ob sebi, pri sebi; trpeli so jo iz vljudnosti / petelin ne trpi drugih petelinov / te rastline ne trpijo druga druge\n // navadno z nikalnico imeti zelo odklonilen odnos do koga: takih ljudi ne trpi / psov ne more trpeti; zaradi dekleta se ne moreta trpeti / opravljanja, podtikanja ne trpi; v stanovanju ne trpi vonja po tobaku\n // ne kazati na zunaj vznemirjenosti, čustvene napetosti: njeno samovoljo mirno trpi / ni trpel, da bi kdo hodil za njim; niti tega ne trpi, da kdo izgovori njeno ime\n8. star. ohranjati se, biti trpežen: tako premazan les dolgo trpi\n9. star. trajati: zima že dolgo trpi; to bo trpelo do torka\n● ekspr. njegove besede niso trpele ugovora ni dovolil, da bi mu ugovarjali; ekspr. hodi lepo oblečena, ne da bi njen žep preveč trpel ne da bi jo veliko stalo; vse življenje je trpela za otroke se zelo trudila, delala zanje; zastar. ni ga trpelo doma ni vzdržal doma; trpi kot žival zelo veliko, naporno dela\ntrpèč -éča -e: trpeč človek; trpeče srce; prisl.: trpeče se nasmehniti; sam.: imeti čut za trpeče\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trtoréja,"trtoréja -e ž (ẹ̑) zastar. vinogradništvo: ukvarjati se s trtorejo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trudoljúben,"trudoljúben -bna -o prid. (ú ū) zastar. delaven, prizadeven: trudoljubni člani društva / trudoljubne čebele \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trudoljubív,"trudoljubív -a -o prid. (ī í) zastar. delaven, prizadeven: trudoljubiv mož / trudoljubivo življenje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trudoljúbnost,"trudoljúbnost -i ž (ú) zastar. delavnost, prizadevnost: pohvalili so njegovo trudoljubnost \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trúskati,"trúskati -am nedov. (ȗ) zastar. \n1. hrupno udarjati: pleše in truska z nogo ob tla / truskati nasprotnika biti, tepsti\n2. hrupno razbijati: truskati lončene posode\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túdifilozóf,"túdifilozóf -a m (ȗ-ọ̑) zastar. nepravi, lažni filozof: ne omenjaj tega tudifilozofa \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tujčín,"tujčín -a m (ȋ) zastar. tujec: domačin in tujčin \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tujínstvo,"tujínstvo -a s (ȋ) kar je določeno z miselnimi, duhovnimi pojavi, ki izvirajo iz tujine: upirati se tujinstvu / njihovo trdnost je razjedel duh tujinstva / zastar. izvoz v tujinstvo tujino \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túkec,"túkec -kca m (ȗ) zastar. potuhnjenec, premetenec: tukec je, na vse pokima, naredi pa po svoje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túl,"túl2 -a m (ȗ) zastar. tanka, mrežasta tkanina iz bombaža ali kemičnih vlaken; til: pajčolan iz tula \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túlast,"túlast2 -a -o prid. (ȗ) zastar. ki je iz tila; tilast: tulast pajčolan \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
turíst,"turíst -a m (ȋ) \n1. kdor potuje, začasno spremeni kraj bivanja zaradi oddiha, razvedrila: nuditi turistom hrano in prenočišče; domači, tuji turisti / motorizirani, individualni turisti\n2. zastar. planinec, alpinist: vzpon turistov na vrh gore\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
turístika,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n turístika -e ž (í) \n1. dejavnost turistov: razvoj turistike / veseli ga zlasti turistika\n2. zastar. planinstvo, alpinistika: gojiti turistiko / zimska turistika\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tútast,"tútast -a -o prid. (ū) zastar. nezgovoren in bojazljiv: ne bodi no tutast, povej kaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túžen,"túžen -žna -o prid. (ú ū) zastar. žalosten, otožen: zapuščena, tužna mati / tužne misli\ntúžno prisl.: tužno gledati\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvór,"tvór -a m (ọ̑) \n1. gnojno vnetje lasnega mešička in okolice: tvor se mi dela; predreti tvor; tvor na vratu / gnojni tvor\n2. zastar. tvorba: kamniti tvori\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvorína,"tvorína -e ž (í) zastar. tvorba: rožena tvorina / miselna tvorina \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvorítelj,"tvorítelj -a m (ȋ) zastar. ustvarjalec: umetniški tvoritelj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvórnica,"tvórnica -e ž (ọ̑) zastar. tovarna: delati v tvornici / tvornica klobukov / dimniki tvornice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvórničar,"tvórničar -ja m (ọ̑) zastar. tovarnar: premoženje tvorničarja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tvórniški,"tvórniški -a -o prid. (ọ̑) zastar. tovarniški: tvorniški delavec / tvorniški dimniki \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubèg,"ubèg in ubég -éga m (ȅ ẹ́; ẹ̑) zastar. pobeg: ubeg iz zapora \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubéglec,"ubéglec -a [ləc] m (ẹ̑) zastar. ubežnik: zasledovati ubegleca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubégniti,"ubégniti -em dov., tudi ubegníte; tudi ubegníla (ẹ́ ẹ̑) zastar. pobegniti: poskušati ubegniti / ubegniti nevarnosti umakniti se pred njo, se ji izmakniti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubijáč,"ubijáč -a m (á) \n1. priprava za ubijanje z udarcem: imeti v roki, žepu ubijač; ubiti ribo z ubijačem; lesen, železen ubijač\n2. zastar. ubijalec: kaznovati ubijača\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubirálec,"ubirálec -lca [u̯c tudi lc] m (ȃ) zastar. uglaševalec: ubiralec glasbil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubíti,"ubíti ubíjem dov., ubìl (í ȋ) \n1. z udarcem, s silo povzročiti smrt\na) človeka: napadalec je potnika ubil; namerno, nehote ubiti koga / ubiti koga s kamnom, z nožem, s puško / ubiti koga s plinom\nb) živali: ubiti kačo, muho / lovec je medveda ubil šele s tretjim strelom / ubiti prašiča z električnim tokom / ekspr. dobil je udarec, ki bi vola ubil zelo močen udarec\n // s silo svojega gibanja, padca povzročiti smrt koga: v gozdu ga je ubilo drevo / druga krogla ga je ubila\n // s svojo silo, z delovanjem sploh povzročiti smrt: ubila ga je eksplozija, strela / brezoseb. ubilo ga je v rudniku / novica o sinovi smrti je mater skoraj ubila\n2. z udarcem, s silo povzročiti, da kaj poči, se poškoduje: ubiti šipo / star. glavo ti ubijem, če te še enkrat zalotim razbijem\n // v zvezi ubiti jajce na tak način narediti, da se odstrani jajčna lupina: ubil je jajce in ga spekel / ubiti jajce v juho / pog. za zajtrk si je ubil dve jajci pripravil, spekel\n3. ekspr. povzročiti, da kdo izgubi svojo telesno, duševno moč: pregovarjanje ga je čisto ubilo; vročina me hitro ubije\n4. ekspr. povzročiti izgubo česa duševnega: ta človek mi je ubil veselje, voljo do dela / teh načel čas ne bo ubil razveljavil\n // povzročiti, da kdo česa ne čuti, se česa ne zaveda več: s pijačo ubiti občutek sramu; ubiti v kom usmiljenje, vest / da bi ubil duševno praznoto, je veliko bral\n5. ekspr. narediti, da kaj praznega, neprijetnega glede na zavedanje hitreje mine: ubiti čakanje, čas z branjem\n6. ekspr. povzročiti, da kaj izgubi svojo izrazitost, intenzivnost: z dodatkom ubiti barvo; ubiti in poživiti / ubiti glas, odmev / ubiti ritem / te besede so ubile do takrat živahno razpravo\n7. v medmetni rabi izraža podkrepitev\na) trditve: naj me bog, strela ubije, če lažem\nb) zanikanja: ne morem, ne znam, pa če me ubiješ\n● ekspr. če izve oče, me bo ubil zelo pretepel, kaznoval; ekspr. koliko časa ubije za prazne stvari porabi; ta človek še muhe ne bi ubil je zelo miren, miroljuben; ekspr. ubiti dve muhi na en mah z enim dejanjem hkrati opraviti dve stvari; žarg., igr. imeti karte za vola ubiti zelo dobre karte\nubíti se \n1. zaradi padca, udarca ob kaj umreti: padel je s strehe in se ubil; ubiti se z avtomobilom / ekspr. pazi, da se na strmih stopnicah ne ubiješ da ne padeš\n2. namerno povzročiti svojo smrt, zlasti z udarcem, s silo: obupal je in se ubil / ubiti se s pištolo / ubiti se s strupom\n3. ekspr. izgubiti svojo moč, intenzivnost, zlasti zaradi delovanja nasprotne sile: valovi so se ubili ob obali / njihova vojaška moč se je ubila\n● ekspr. delo moraš končati, pa če se ubiješ ne glede na težavnost, napor; zastar. ubiti si nos razbiti si\nubívši star.: ubivši stražarja, so imeli pot prosto\nubít -a -o: ubit človek; ubit pogled, smeh; našli so ga ubitega; ubite barve; ubita šipa; ubit v vojni; duševno ubit; spati kot ubit zelo trdno\n♦ agr. ubito vino vino, ki ne učinkuje sveže; prisl.: ubito odgovoriti, pogledati; ubito rumena barva; sam.: pokopati ubite\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubójnik,"ubójnik -a m (ọ̑) zastar. ubijalec: roparji in ubojniki / ubojniki kralja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubójstvo,"ubójstvo -a s (ọ̑) zastar. uboj: biti zaprt zaradi ubojstva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubóžati,"ubóžati -am dov. (ọ̑) zastar. obubožati: družina je ubožala; popolnoma ubožati \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubráti,"ubráti ubêrem dov., stil. uberó; ubrál (á é) \n1. narediti, da kaj s čim drugim sestavlja\na) urejeno, prijetno celoto: ubrati barve pohištva; ubrati glasove pevcev / omizje je ubral v pevski zbor\nb) logično urejeno celoto: govor oseb je dramatik ubral z njihovim značajem; njegova igra se ni ubrala z igro ostalih / knjiž. zbirala sta podatke in jih ubrala v celoto združila\n // star. uglasiti: ubral je razglašene strune na citrah; ubrati zvonove\n2. ekspr. začeti igrati, peti: pevke so ubrale prvo kitico pesmi; harmonikar je ubral nov valček / ubrati strune kitare začeti igrati na kitaro\n3. ekspr., navadno v zvezi s pot, smer iti, oditi kod: ubrali so najbližjo pot v dolino; ubrali so pot nad vasjo / letalo je ubralo pravo smer / ubral je pot k sošolcu šel, odšel\n4. pog., ekspr., navadno v zvezi z jo iti, oditi: ubral jo je kar po bližnjici; ubrati jo za vojaki; ubrati jo povprek / ubral jo je v tujino za kruhom\n // hitro oditi, steči: skočil je iz grma in jo ubral po stezi; ubrali smo jo v zavetje / ubrati jo v dir zdirjati\n5. ekspr. začeti ravnati, delovati tako, kot nakazuje določilo: ubrati nove metode dela; moštvo je ubralo drugo taktiko; preiskovalci so ubrali napačno pot; ubrati pravo pot pri reševanju problema\n6. star. izbrati: ubrali so pravi čas za setev; ubral si je daljšo pot do doma / ženo si je ubral v sosednji vasi\n7. zastar. zgrabiti: ubral ga je za vrat in odvlekel od mize / pes ga je ubral za hlače\n● star. ubrati jadro skrajšati; star. ubrati krilo, zavese nabrati; ekspr. ubral je korak po godbi uravnal, uskladil; ekspr. preden je ubral pravi odgovor, je bilo že prepozno našel; ekspr. zdaj bomo ubrali druge strune zdaj se bomo lotili stvari z večjo strogostjo; začeli bomo ravnati drugače; ekspr. rad ubere smešno struno rad se pošali, pove kaj smešnega\nubráti se priti s kom pri kaki dejavnosti, ob skupnem bivanju v tak odnos, da ni medsebojnega nasprotovanja: igralska skupina se je dobro ubrala; ni se mogel ubrati z drugimi\nubrán -a -o \n1. deležnik od ubrati: ubrani glasovi pevcev; nakit mora biti ubran z obleko; ubrane barve vzorca; ubrano petje, zvonjenje\n2. katerega deli so v urejenem, zaželenem, lepem razmerju: ubrana celota; ubrana kompozicija / ubrana igra\n3. knjiž. ki ima, izraža lastnosti, vsebino, kot jo določa dopolnilo: roman je epsko ubran / barve, ubrane na en sam ton; repertoar gledališča je ubran na eno samo temo; prisl.: ubrano peti; zbor zveni ubrano\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
